Area,DistanceToCity,Cost,Ecology,Purity,Utilities,Neighbors,Children,SportsAndRecreation,Shops,Transport,Safety,City
15.0,54.0,850000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
50.0,31.0,6500000.0,3.1,2.3,2.0,3.7,3.1,2.5,3.9,2.5,2.8,Московская область
12.0,28.0,179000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
10.0,22.0,3500000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
6.0,0.0,300000.0,3.6,3.1,2.9,3.8,3.6,3.8,4.1,3.5,3.5,Московская область
15.0,62.0,550000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
6.0,1.0,2900000.0,3.5,3.3,2.8,3.6,3.4,3.4,4.2,2.6,3.4,Московская область
15.0,2.0,1650000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
764.0,47.0,1500000.0,3.2,2.4,2.3,3.6,3.1,2.4,4.2,2.8,3.1,Московская область
10.0,0.0,375000.0,2.9,3.2,2.8,3.8,3.5,3.1,4.2,3.0,3.4,Московская область
15.0,0.0,1300000.0,3.2,2.4,2.3,3.6,3.1,2.4,4.2,2.8,3.1,Московская область
657.0,12.0,4000000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
20.0,74.0,500000.0,2.9,3.2,2.8,3.8,3.5,3.1,4.2,3.0,3.4,Московская область
8.0,6.0,250000.0,1.8,2.4,2.3,3.6,3.1,2.6,4.2,2.7,3.0,Московская область
15.0,80.0,1300000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
8.0,77.0,350000.0,3.3,2.8,2.5,3.6,3.5,2.9,4.3,3.0,2.9,Московская область
15.0,11.0,600000.0,3.9,3.7,3.5,4.2,4.0,3.5,4.5,3.2,4.2,Московская область
6.0,0.0,300000.0,3.7,3.6,3.1,3.7,4.2,3.7,4.5,3.5,3.4,Московская область
7.0,47.0,750000.0,3.2,2.5,2.2,3.5,3.2,2.5,4.1,2.9,2.9,Московская область
6.0,3.0,450000.0,3.3,2.8,2.5,3.6,3.5,2.9,4.3,3.0,2.9,Московская область
4.0,0.0,3700000.0,3.5,3.6,3.1,3.7,4.0,3.5,4.2,3.3,3.5,Московская область
10.0,0.0,350000.0,3.2,2.4,2.3,3.6,3.1,2.4,4.2,2.8,3.1,Московская область
8.0,65.0,400000.0,3.5,2.7,2.7,4.0,3.6,3.1,4.2,3.1,2.9,Московская область
12.0,15.0,6000000.0,3.2,2.9,2.5,3.5,3.3,2.8,4.2,2.8,3.1,Московская область
10.0,57.0,890000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
5.0,39.0,1650000.0,3.2,2.5,2.2,3.5,3.2,2.5,4.1,2.9,2.9,Московская область
6.0,7.0,170000.0,1.8,2.4,2.3,3.6,3.1,2.6,4.2,2.7,3.0,Московская область
10.0,71.0,350000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
19.0,54.0,2500000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
8.0,1.0,3000000.0,3.0,3.1,2.7,3.8,3.5,3.5,4.4,2.5,3.5,Московская область
290.0,55.0,7500000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
6.0,0.0,300000.0,3.7,3.6,3.1,3.7,4.2,3.7,4.5,3.5,3.4,Московская область
20.0,64.0,800000.0,1.8,2.4,2.3,3.6,3.1,2.6,4.2,2.7,3.0,Московская область
14.0,106.0,550000.0,1.4,1.6,1.9,3.5,2.8,2.4,3.9,2.4,2.7,Московская область
6.0,79.0,299000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
16.0,48.0,1500000.0,3.1,2.3,2.0,3.7,3.1,2.5,3.9,2.5,2.8,Московская область
6.0,0.0,300000.0,2.9,3.8,3.4,3.8,4.4,3.8,4.6,3.5,3.8,Московская область
10.0,16.0,9000000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
15.0,60.0,450000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
11.0,49.0,3500000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
15.0,59.0,1500000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
14.0,12.0,699000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
15.0,0.0,500000.0,3.1,3.2,2.8,3.5,3.9,3.5,4.1,2.7,3.2,Московская область
71.0,12.0,60000000.0,3.6,2.9,2.7,3.6,3.3,3.3,4.2,2.6,3.5,Московская область
6.0,27.0,2800000.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
6.0,3.0,600000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
24.0,75.0,650000.0,2.9,3.2,2.8,3.8,3.5,3.1,4.2,3.0,3.4,Московская область
6.0,0.0,50000.0,2.9,3.8,3.4,3.8,4.4,3.8,4.6,3.5,3.8,Московская область
10.0,42.0,2850000.0,3.2,2.5,2.2,3.5,3.2,2.5,4.1,2.9,2.9,Московская область
10.0,15.0,2990000.0,3.5,3.3,2.8,3.6,3.4,3.4,4.2,2.6,3.4,Московская область
10.0,55.0,236095.0,3.2,2.4,2.3,3.6,3.1,2.4,4.2,2.8,3.1,Московская область
18.0,56.0,374998.0,3.2,2.4,2.3,3.6,3.1,2.4,4.2,2.8,3.1,Московская область
6.0,53.0,280000.0,3.2,2.4,2.3,3.6,3.1,2.4,4.2,2.8,3.1,Московская область
4.0,12.0,970000.0,3.2,2.9,2.5,3.5,3.3,2.8,4.2,2.8,3.1,Московская область
7.0,39.0,250000.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
22.0,70.0,1000000.0,3.5,3.6,3.1,3.7,4.0,3.5,4.2,3.3,3.5,Московская область
6.0,30.0,70000.0,3.0,2.8,2.4,3.7,3.3,2.9,4.3,3.1,3.2,Московская область
8.0,76.0,188160.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
6.0,5.0,200000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
12.0,70.0,1455000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
6.0,39.0,600000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
7.0,18.0,116000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
14.0,54.0,699000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
12.0,3.0,10000000.0,3.1,2.9,2.7,3.6,3.3,3.0,4.2,2.4,3.1,Московская область
10.0,56.0,600000.0,3.2,2.4,2.3,3.6,3.1,2.4,4.2,2.8,3.1,Московская область
5.0,3.0,360000.0,3.1,2.9,2.7,3.6,3.3,3.0,4.2,2.4,3.1,Московская область
25.0,0.0,630000.0,2.9,3.7,3.2,3.5,3.7,3.6,3.7,3.3,3.8,Московская область
6.0,105.0,150000.0,3.8,3.3,2.9,3.8,4.0,3.3,4.0,3.4,3.5,Московская область
10.0,57.0,480000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
6.0,41.0,1100000.0,3.1,2.3,2.0,3.7,3.1,2.5,3.9,2.5,2.8,Московская область
6682.0,34.0,94000000.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
1193.0,30.0,21500000.0,3.2,2.8,2.4,3.6,3.6,3.1,4.6,3.0,3.3,Московская область
20.0,12.0,1200000.0,1.8,2.4,2.3,3.6,3.1,2.6,4.2,2.7,3.0,Московская область
4.0,2.0,250000.0,3.8,3.1,2.9,3.7,3.9,3.5,4.0,3.3,3.2,Московская область
17.0,43.0,1700000.0,3.2,2.5,2.2,3.5,3.2,2.5,4.1,2.9,2.9,Московская область
8.0,83.0,850000.0,1.4,1.6,1.9,3.5,2.8,2.4,3.9,2.4,2.7,Московская область
10.0,0.0,2500000.0,3.9,3.7,3.5,4.2,4.0,3.5,4.5,3.2,4.2,Московская область
500.0,91.0,1750000.0,2.9,3.2,2.8,3.8,3.5,3.1,4.2,3.0,3.4,Московская область
10.0,5.0,900000.0,2.9,3.2,2.8,3.8,3.5,3.1,4.2,3.0,3.4,Московская область
100.0,28.0,41920000.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
7.0,17.0,2300000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
14.0,25.0,699000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
12.0,70.0,349999.0,3.0,2.8,2.4,3.7,3.3,2.9,4.3,3.1,3.2,Московская область
9.0,72.0,300000.0,3.3,2.8,2.5,3.6,3.5,2.9,4.3,3.0,2.9,Московская область
7.0,38.0,340000.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
28.0,24.0,2500000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
30.0,7.0,1600000.0,3.4,2.9,2.6,3.7,3.9,3.6,4.4,2.8,3.3,Московская область
15.0,0.0,1960000.0,4.1,4.0,3.4,3.8,4.2,3.4,4.2,3.5,3.7,Московская область
6.0,17.0,4350000.0,3.2,2.9,2.5,3.5,3.3,2.8,4.2,2.8,3.1,Московская область
9.0,55.0,600000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
6.0,15.0,150000.0,3.3,2.8,2.5,3.6,3.5,2.9,4.3,3.0,2.9,Московская область
17.0,79.0,699999.0,2.9,3.2,2.8,3.8,3.5,3.1,4.2,3.0,3.4,Московская область
30.0,19.0,6000000.0,3.2,2.9,2.5,3.5,3.3,2.8,4.2,2.8,3.1,Московская область
10.0,75.0,600000.0,3.0,2.8,2.4,3.7,3.3,2.9,4.3,3.1,3.2,Московская область
45.0,31.0,6000000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
12.0,130.0,285000.0,1.4,1.6,1.9,3.5,2.8,2.4,3.9,2.4,2.7,Московская область
11.0,68.0,1000000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
6.0,21.0,1350000.0,3.2,2.9,2.5,3.5,3.3,2.8,4.2,2.8,3.1,Московская область
5.0,0.0,2800000.0,3.2,2.9,2.5,3.5,3.3,2.8,4.2,2.8,3.1,Московская область
15.0,0.0,600000.0,3.5,3.1,2.8,3.5,3.8,3.2,4.2,2.9,2.9,Московская область
200.0,99.0,900000.0,3.0,2.8,2.4,3.7,3.3,2.9,4.3,3.1,3.2,Московская область
6.0,25.0,450000.0,2.2,2.7,2.2,3.6,3.1,2.8,4.3,2.8,3.0,Московская область
20.0,0.0,1850000.0,3.4,2.9,2.4,3.6,3.6,2.6,4.4,2.9,3.2,Московская область
6.0,5.0,2000000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
4.0,82.0,400000.0,3.0,2.8,2.4,3.7,3.3,2.9,4.3,3.1,3.2,Московская область
8.0,97.0,480000.0,1.4,1.6,1.9,3.5,2.8,2.4,3.9,2.4,2.7,Московская область
10.0,56.0,549000.0,3.4,2.9,2.4,3.6,3.6,2.6,4.4,2.9,3.2,Московская область
8.0,10.0,250000.0,1.8,2.4,2.3,3.6,3.1,2.6,4.2,2.7,3.0,Московская область
10.0,86.0,400000.0,1.4,1.6,1.9,3.5,2.8,2.4,3.9,2.4,2.7,Московская область
6.0,81.0,269000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
25.0,55.0,2350000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
6.0,9.0,3300000.0,3.5,3.3,2.8,3.6,3.4,3.4,4.2,2.6,3.4,Московская область
10.0,7.0,380000.0,3.4,2.9,2.4,3.6,3.6,2.6,4.4,2.9,3.2,Московская область
4.0,76.0,500000.0,3.3,2.8,2.5,3.6,3.5,2.9,4.3,3.0,2.9,Московская область
1500.0,95.0,700000.0,1.4,1.6,1.9,3.5,2.8,2.4,3.9,2.4,2.7,Московская область
6.0,34.0,1000000.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
20.0,6.0,1950000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
8.0,58.0,220000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
16.0,10.0,10000000.0,3.6,2.9,2.7,3.6,3.3,3.3,4.2,2.6,3.5,Московская область
45.0,2.0,90000000.0,3.5,3.4,3.1,3.9,3.9,3.5,4.3,3.2,3.4,Московская область
15.0,37.0,1500000.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
14.0,61.0,1300000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
6.0,8.0,2300000.0,3.5,3.4,3.1,3.9,3.9,3.5,4.3,3.2,3.4,Московская область
8.0,16.0,6500000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
85.0,88.0,900000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
6.0,3.0,5700000.0,3.6,2.9,2.7,3.6,3.3,3.3,4.2,2.6,3.5,Московская область
11.0,108.0,610000.0,1.4,1.6,1.9,3.5,2.8,2.4,3.9,2.4,2.7,Московская область
12.0,7.0,7900000.0,3.5,3.5,3.1,3.7,3.8,3.7,4.5,2.8,3.5,Московская область
3.0,0.0,2500000.0,3.9,3.7,3.3,3.8,4.0,3.5,4.2,3.0,3.6,Московская область
13.0,84.0,1800000.0,2.9,3.2,2.8,3.8,3.5,3.1,4.2,3.0,3.4,Московская область
10.0,71.0,1500000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
15.0,75.0,700000.0,3.0,2.8,2.4,3.7,3.3,2.9,4.3,3.1,3.2,Московская область
2900.0,0.0,26000000.0,3.7,3.6,3.0,3.5,4.1,3.2,4.3,2.9,3.4,Московская область
19.0,56.0,2900000.0,3.4,2.9,2.6,3.7,3.9,3.6,4.4,2.8,3.3,Московская область
19.0,91.0,1200000.0,1.4,1.6,1.9,3.5,2.8,2.4,3.9,2.4,2.7,Московская область
5.0,13.0,2850000.0,3.4,1.9,2.0,3.5,3.0,2.6,4.1,2.6,3.0,Московская область
12.0,49.0,1700000.0,3.1,2.3,2.0,3.7,3.1,2.5,3.9,2.5,2.8,Московская область
20.0,0.0,1100000.0,3.2,2.4,2.3,3.6,3.1,2.4,4.2,2.8,3.1,Московская область
1.0,20.0,59800000.0,3.5,3.3,2.8,3.6,3.4,3.4,4.2,2.6,3.4,Московская область
11.0,15.0,6200000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
6.0,150.0,400000.0,3.9,3.6,3.1,3.5,4.3,3.4,4.4,3.4,3.5,Московская область
6.0,66.0,300000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
6.0,7.0,2250000.0,3.5,3.5,3.1,3.7,3.8,3.7,4.5,2.8,3.5,Московская область
95.0,0.0,200000000.0,3.5,3.6,3.1,3.7,4.0,3.5,4.2,3.3,3.5,Московская область
9.0,27.0,1800000.0,3.2,2.8,2.4,3.6,3.6,3.1,4.6,3.0,3.3,Московская область
8.0,3.0,1000000.0,3.1,2.3,2.0,3.7,3.1,2.5,3.9,2.5,2.8,Московская область
15.0,104.0,250000.0,1.4,1.6,1.9,3.5,2.8,2.4,3.9,2.4,2.7,Московская область
10.0,71.0,350000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
25.0,97.0,1300000.0,1.4,1.6,1.9,3.5,2.8,2.4,3.9,2.4,2.7,Московская область
10.0,86.0,480000.0,2.9,3.2,2.8,3.8,3.5,3.1,4.2,3.0,3.4,Московская область
39.0,0.0,32000000.0,3.8,3.1,2.9,3.8,3.8,3.5,4.3,3.2,3.6,Московская область
11.0,10.0,300000.0,3.9,3.7,3.5,4.2,4.0,3.5,4.5,3.2,4.2,Московская область
20.0,0.0,10000000.0,3.1,2.8,2.6,3.7,3.5,2.9,4.2,2.8,3.2,Московская область
14.0,6.0,1900000.0,1.8,2.4,2.3,3.6,3.1,2.6,4.2,2.7,3.0,Московская область
10.0,49.0,900000.0,3.1,2.3,2.0,3.7,3.1,2.5,3.9,2.5,2.8,Московская область
8.0,100.0,1150000.0,3.0,2.8,2.4,3.7,3.3,2.9,4.3,3.1,3.2,Московская область
10.0,36.0,1500000.0,3.2,2.5,2.2,3.5,3.2,2.5,4.1,2.9,2.9,Московская область
25.0,39.0,3500000.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
20.0,21.0,3500000.0,3.5,3.3,2.8,3.6,3.4,3.4,4.2,2.6,3.4,Московская область
12.0,55.0,800000.0,3.4,2.9,2.6,3.7,3.9,3.6,4.4,2.8,3.3,Московская область
13.0,83.0,524400.0,1.4,1.6,1.9,3.5,2.8,2.4,3.9,2.4,2.7,Московская область
10.0,55.0,250000.0,3.2,2.4,2.3,3.6,3.1,2.4,4.2,2.8,3.1,Московская область
15.0,0.0,9000000.0,3.3,3.3,2.8,3.7,3.7,3.5,4.3,2.9,3.6,Московская область
12.0,86.0,1650000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
13.0,0.0,2800000.0,3.4,3.6,3.1,3.6,3.8,2.7,3.9,2.9,3.4,Московская область
16.0,65.0,700000.0,2.8,3.6,2.9,3.6,3.9,3.6,4.4,3.2,3.5,Московская область
3.0,5.0,1300000.0,3.0,3.1,2.7,3.8,3.5,3.5,4.4,2.5,3.5,Московская область
22.0,52.0,3000000.0,3.4,2.9,2.6,3.7,3.9,3.6,4.4,2.8,3.3,Московская область
10.0,0.0,12900000.0,3.3,3.3,2.8,3.7,3.7,3.5,4.3,2.9,3.6,Московская область
11.0,42.0,450000.0,2.2,2.7,2.2,3.6,3.1,2.8,4.3,2.8,3.0,Московская область
10.0,88.0,500000.0,2.9,3.2,2.8,3.8,3.5,3.1,4.2,3.0,3.4,Московская область
17.0,2.0,1390000.0,3.3,2.8,2.5,3.6,3.5,2.9,4.3,3.0,2.9,Московская область
6.0,80.0,277000.0,3.0,2.8,2.4,3.7,3.3,2.9,4.3,3.1,3.2,Московская область
16.0,84.0,1300000.0,2.9,3.2,2.8,3.8,3.5,3.1,4.2,3.0,3.4,Московская область
13.0,48.0,1800000.0,3.2,2.5,2.2,3.5,3.2,2.5,4.1,2.9,2.9,Московская область
15.0,12.0,6300000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
12.0,55.0,600000.0,3.2,2.4,2.3,3.6,3.1,2.4,4.2,2.8,3.1,Московская область
10.0,57.0,590000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
6.0,35.0,412000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
17.0,5.0,14800000.0,3.1,2.9,2.7,3.6,3.3,3.0,4.2,2.4,3.1,Московская область
17.0,5.0,15200000.0,3.1,2.9,2.7,3.6,3.3,3.0,4.2,2.4,3.1,Московская область
15.0,5.0,250000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
20.0,55.0,1500000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
6.0,75.0,300000.0,3.3,2.8,2.5,3.6,3.5,2.9,4.3,3.0,2.9,Московская область
12.0,9.0,4100000.0,3.1,2.9,2.7,3.6,3.3,3.0,4.2,2.4,3.1,Московская область
8.0,8.0,3000000.0,3.8,3.1,2.9,3.8,3.8,3.5,4.3,3.2,3.6,Московская область
12.0,103.0,240000.0,1.4,1.6,1.9,3.5,2.8,2.4,3.9,2.4,2.7,Московская область
393.0,60.0,2850000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
6.0,8.0,3200000.0,3.5,3.5,3.1,3.7,3.8,3.7,4.5,2.8,3.5,Московская область
13.0,0.0,27000000.0,3.5,3.6,3.1,3.7,4.0,3.5,4.2,3.3,3.5,Московская область
10.0,30.0,1800000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
10.0,0.0,2500000.0,3.4,1.9,2.0,3.5,3.0,2.6,4.1,2.6,3.0,Московская область
41.0,7.0,3990000.0,3.0,3.1,2.7,3.8,3.5,3.5,4.4,2.5,3.5,Московская область
20.0,57.0,750000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
15.0,65.0,900000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
7.0,53.0,1000000.0,3.1,2.3,2.0,3.7,3.1,2.5,3.9,2.5,2.8,Московская область
8.0,34.0,920000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
13.0,68.0,2400000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
12.0,47.0,890000.0,3.5,3.6,3.1,3.7,4.0,3.5,4.2,3.3,3.5,Московская область
15.0,45.0,950000.0,3.4,2.9,2.6,3.7,3.9,3.6,4.4,2.8,3.3,Московская область
7.0,5.0,4000000.0,3.1,2.9,2.7,3.6,3.3,3.0,4.2,2.4,3.1,Московская область
16.0,76.0,350000.0,3.0,2.8,2.4,3.7,3.3,2.9,4.3,3.1,3.2,Московская область
12.0,53.0,3500000.0,3.2,2.4,2.3,3.6,3.1,2.4,4.2,2.8,3.1,Московская область
513.0,10.0,1500000.0,1.4,1.6,1.9,3.5,2.8,2.4,3.9,2.4,2.7,Московская область
7.0,77.0,1750000.0,3.3,2.8,2.5,3.6,3.5,2.9,4.3,3.0,2.9,Московская область
20.0,88.0,300000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
15.0,0.0,1000000.0,3.4,2.9,2.6,3.7,3.9,3.6,4.4,2.8,3.3,Московская область
6.0,14.0,270000.0,3.5,2.7,2.7,4.0,3.6,3.1,4.2,3.1,2.9,Московская область
12.0,5.0,1950000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
12.0,9.0,450000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
7.0,38.0,600000.0,3.1,2.3,2.0,3.7,3.1,2.5,3.9,2.5,2.8,Московская область
10.0,39.0,3300000.0,3.2,2.5,2.2,3.5,3.2,2.5,4.1,2.9,2.9,Московская область
6.0,96.0,250000.0,3.0,2.8,2.4,3.7,3.3,2.9,4.3,3.1,3.2,Московская область
6.0,1.0,1800000.0,3.0,3.1,2.7,3.8,3.5,3.5,4.4,2.5,3.5,Московская область
10.0,40.0,700000.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
15.0,9.0,1500000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
5.0,22.0,875000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
15.0,89.0,400000.0,1.4,1.6,1.9,3.5,2.8,2.4,3.9,2.4,2.7,Московская область
6.0,56.0,220000.0,3.1,3.3,2.8,3.7,4.1,3.4,4.3,3.1,3.3,Московская область
24.0,75.0,800000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
6.0,0.0,3800000.0,3.5,3.6,3.1,3.7,4.0,3.5,4.2,3.3,3.5,Московская область
8.0,13.0,2430000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
13.0,14.0,5000000.0,3.2,2.9,2.5,3.5,3.3,2.8,4.2,2.8,3.1,Московская область
9.0,25.0,622000.0,3.2,2.8,2.4,3.6,3.6,3.1,4.6,3.0,3.3,Московская область
6.0,11.0,2214000.0,3.4,2.8,2.6,3.6,3.0,2.7,4.0,2.7,3.5,Московская область
10.0,33.0,1200000.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
11.0,0.0,1600000.0,3.7,3.3,2.8,3.5,3.8,3.4,4.1,3.3,3.3,Московская область
10.0,50.0,690000.0,3.5,3.6,3.1,3.7,4.0,3.5,4.2,3.3,3.5,Московская область
10.0,32.0,1500000.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
6.0,11.0,2216000.0,3.4,2.8,2.6,3.6,3.0,2.7,4.0,2.7,3.5,Московская область
6.0,57.0,330000.0,1.8,2.4,2.3,3.6,3.1,2.6,4.2,2.7,3.0,Московская область
6.0,0.0,900000.0,3.2,2.5,2.2,3.5,3.2,2.5,4.1,2.9,2.9,Московская область
16.0,49.0,1800000.0,3.1,2.3,2.0,3.7,3.1,2.5,3.9,2.5,2.8,Московская область
8.0,49.0,7000000.0,3.4,2.9,2.6,3.7,3.9,3.6,4.4,2.8,3.3,Московская область
11.0,15.0,1300000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
11.0,86.0,500000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
10.0,56.0,570000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
18.0,48.0,1800000.0,3.4,2.9,2.4,3.6,3.6,2.6,4.4,2.9,3.2,Московская область
6.0,0.0,2215000.0,4.1,4.0,3.4,3.8,4.2,3.4,4.2,3.5,3.7,Московская область
12.0,60.0,300000.0,3.4,2.9,2.6,3.7,3.9,3.6,4.4,2.8,3.3,Московская область
